WKT,osm_id,name,type
"LINESTRING (16.8288928 52.3764641,16.8285421 52.3771525,16.828166 52.3773869,16.8276511 52.377565,16.8267381 52.3777306)",28598797,,rail
"LINESTRING (16.8340159 52.3780787,16.8358449 52.3778561,16.836634 52.3774813,16.8371351 52.3770148,16.837348 52.3760894,16.8373856 52.3754776,16.8372102 52.373711)",28598798,,rail
"LINESTRING (16.8384285 52.3770686,16.8392369 52.3762147,16.8396513 52.3755784,16.8398397 52.3748653)",28598799,,rail
"LINESTRING (16.8411201 52.375393,16.8411933 52.3751277,16.8414451 52.3748279,16.8415206 52.3743284,16.841571 52.3735136,16.8415457 52.3723222)",28598800,,rail
"LINESTRING (14.5219495 53.4433078,14.5230294 53.4421044,14.5232697 53.4416903,14.5233555 53.4412966,14.5234156 53.4409234,14.5235212 53.4399044,14.5228385 53.4350202,14.5228859 53.4344268,14.523051 53.4340894,14.5234069 53.4337437,14.5242652 53.4332631,14.5260676 53.4323938,14.5264796 53.4321739,14.5268916 53.4319438,14.5273551 53.4316625,14.5277487 53.431309,14.5280932 53.4309313,14.5284158 53.4302818,14.5286438 53.4294892,14.5286693 53.4289386,14.5286571 53.4285228)",28604841,,rail
"LINESTRING (14.5235548 53.4338329,14.5232541 53.4341169,14.5231221 53.434414,14.523023 53.4349998,14.523464 53.4385759,14.5237208 53.4398958,14.5236664 53.4402797)",28607107,,rail
"LINESTRING (14.5238896 53.4483227,14.5231772 53.4479343)",28607114,,rail
"LINESTRING (16.8914555 52.4152952,16.8914805 52.415339,16.8914977 52.4153809,16.8914977 52.4154071,16.8914716 52.4154326)",28621218,7,tram
"LINESTRING (14.5594983 53.5601417,14.5590506 53.5605661,14.5583546 53.5611183,14.5574569 53.5620734,14.5559511 53.5641487,14.55496 53.5657951,14.553837 53.567421,14.5532655 53.5683353,14.5529336 53.5690674,14.5528491 53.5697281,14.5530127 53.5706351,14.5530869 53.5709246,14.5533991 53.5723533,14.5534549 53.5732874,14.5534227 53.5737577,14.5533984 53.5740321,14.5531916 53.5746811,14.5529187 53.575164,14.5515589 53.5770822,14.5500293 53.5793442,14.5490784 53.5806396,14.54786 53.5817266,14.5474789 53.5820798,14.5470693 53.5824972,14.5465488 53.5835144,14.5462409 53.5842786,14.5460908 53.5845085,14.5445931 53.5861544,14.5435362 53.5873956,14.542644 53.5884578,14.5421472 53.5890749,14.5419241 53.5892879,14.5417386 53.5894529,14.5412943 53.5898059,14.5409294 53.590028)",28635977,,rail
"LINESTRING (14.5409294 53.590028,14.5407601 53.590121)",28635980,,rail
"LINESTRING (14.5407601 53.590121,14.5401717 53.5903837,14.5393553 53.5906771,14.5371031 53.5913223,14.5357687 53.5917033,14.5356353 53.5917453,14.5352766 53.5918621,14.5341061 53.5922132,14.5327323 53.5927134,14.5317247 53.5932471,14.5308406 53.5938504,14.5302304 53.5943914,14.5294678 53.595096,14.5276686 53.5968443,14.5269891 53.5975019,14.5248174 53.5995751,14.524412 53.5999666,14.5228893 53.601437,14.5205634 53.6036512,14.5196944 53.6044822,14.5194491 53.604701,14.5179091 53.6059692,14.5165747 53.6070403,14.5155677 53.6078753,14.5142691 53.6089467,14.5130935 53.6098893,14.5122991 53.6105333,14.5110448 53.6115492,14.5097893 53.6125801,14.5090456 53.6131878,14.5081353 53.613903,14.5068502 53.6149758,14.5062041 53.6155655,14.5059013 53.615898,14.5057156 53.6161242,14.5055479 53.6164243,14.5051707 53.6171884,14.504644 53.6183749,14.5043268 53.6193029,14.5042575 53.6198315,14.5043152 53.6203549,14.504721 53.6224933,14.4546877 53.6507536,14.450322 53.6500497,14.4487433 53.6498011,14.4468338 53.6495082)",28635982,,rail
"LINESTRING (16.9216488 52.4084922,16.9212031 52.4087166,16.9199166 52.4092496,16.9185695 52.4095112,16.9181914 52.4095846,16.916321 52.4099975,16.9155438 52.4101288,16.9141488 52.4104098,16.9134916 52.4105625)",28672162,3 - 4 - 8 - 9 - 13 - 16 - 17 - 26,tram
"LINESTRING (16.9518727 52.4140882,16.9508599 52.41424)",28672354,,rail
"LINESTRING (16.9312709 52.4112602,16.9307889 52.4102213,16.930697 52.4100275,16.930653 52.4099833,16.9305639 52.4099629,16.9296401 52.4101608,16.9294995 52.4101817,16.9291643 52.4102448,16.9288258 52.4102491,16.9271546 52.4101157,16.9268936 52.4101028,16.9252799 52.4099925,16.9248389 52.4099227,16.9242387 52.4096797,16.9236932 52.4094589,16.9227479 52.4090195,16.9218642 52.4085652,16.9216488 52.4084922)",28672549,4 - 8 - 17,tram
"LINESTRING (16.9216488 52.4084922,16.9215411 52.4083389,16.9212539 52.4072984,16.921182 52.4069954)",28672566,2 - 3 - 5 - 9 - 16 - N21,tram
"LINESTRING (18.5338424 54.4986576,18.5336991 54.4982067,18.5333691 54.4968761)",28686354,,rail
"LINESTRING (18.5340222 54.4992236,18.5338424 54.4986576)",28686359,,rail
"LINESTRING (19.9354717 52.0968455,19.9353037 52.0966455,19.9351147 52.096381,19.9349794 52.0960132,19.9349361 52.0955489,19.9350307 52.0950264,19.9352316 52.0944922,19.9353039 52.0940095,19.935218 52.0934229,19.9351 52.0929944,19.9350356 52.0928362,19.9336725 52.0904851,19.9335 52.0902538,19.9327962 52.0897317)",28708763,,rail
"LINESTRING (20.0100399 52.0919544,20.0086972 52.0919073)",28708925,,rail
"LINESTRING (20.0086972 52.0919073,20.0034358 52.0917597,19.9984155 52.0916173,19.9954535 52.0915804,19.9930159 52.0913114,19.9860379 52.0900984,19.9829909 52.0899244,19.9805018 52.0900616,19.9780986 52.0904677,19.9751116 52.0915751,19.9732238 52.0926331,19.9684472 52.095987,19.9604183 52.1013377,19.9576726 52.103131,19.9564877 52.1041159,19.9551703 52.1051117,19.9543354 52.1057534,19.9536322 52.1063335,19.9531389 52.1068069,19.9530182 52.1068992,19.9528862 52.1070364)",28708926,,rail
"LINESTRING (16.916368 52.4135693,16.9160502 52.4130554)",28718456,,rail
"LINESTRING (16.9160502 52.4130554,16.9156878 52.4122519,16.9155266 52.4117204,16.9150254 52.4102519,16.9144728 52.4080959,16.9137454 52.4057258,16.9134495 52.4047618,16.9124882 52.401798,16.9121277 52.4006406,16.9111324 52.3985467,16.9094452 52.3961443,16.9085574 52.3937964,16.9073215 52.390837,16.9072356 52.3903761,16.9070811 52.3886422,16.9068666 52.3865207,16.9066949 52.3854887,16.906034 52.3835661)",28718463,,rail
"LINESTRING (19.9800249 52.087419,19.9783942 52.0864697,19.9770498 52.0860925,19.9753868 52.0857826,19.9746036 52.0856772)",28723512,,rail
"LINESTRING (19.9807974 52.0878251,19.9800249 52.087419)",28723515,,rail
"LINESTRING (21.8967373 52.8208387,21.8999423 52.8192898)",28763346,,rail
"LINESTRING (21.8999423 52.8192898,21.9039486 52.8173535,21.9065235 52.8159011,21.9075534 52.8144486,21.9087551 52.8123735,21.9109867 52.8072891,21.9120166 52.8053175,21.9137333 52.8034495,21.9200438 52.797601,21.9278095 52.7903715,21.932101 52.7874647,21.9345043 52.7861151,21.9358776 52.7845578,21.9466922 52.7725126,21.9480655 52.7711625,21.9624851 52.7618146,21.96506 52.7603603,21.9688366 52.7589059,21.9732997 52.7576593,21.9765613 52.7568282,21.9787929 52.7557893,21.9806812 52.754127,21.9835994 52.7515295,21.9911525 52.7474771,21.9938991 52.7462302,21.996474 52.745191,21.9987056 52.7441518,22.0012806 52.7418655,22.028918 52.7196199,22.0479724 52.7055806,22.0505474 52.7035004,22.0520923 52.701732,22.0529506 52.6997556,22.053294 52.697571,22.052779 52.6959065,22.050719 52.69445,22.0474575 52.6929934,22.0433376 52.6926813,22.0390461 52.6926813,22.0356128 52.6927853,22.0325229 52.6930975,22.0308063 52.6928894)",28763347,,rail
"LINESTRING (16.8915204 52.4154227,16.8914716 52.4154326,16.8906964 52.4155902,16.8889534 52.4159783)",28765645,2 - 7 - 17 - 18,tram
"LINESTRING (19.9755635 50.0670687,19.9750931 50.0669167,19.9746309 50.0668094)",28769124,,tram
"LINESTRING (19.9746309 50.0668094,19.9741595 50.0667566,19.9736445 50.0667236,19.9727948 50.066674,19.9724 50.0666685,19.9712155 50.0666244,19.9706147 50.0665969,19.9700225 50.0665859,19.9695504 50.0665748,19.9687522 50.0665969,19.9677823 50.0665914,19.96713 50.0666079,19.9656623 50.0666354,19.9651816 50.0666244,19.9648898 50.0666244,19.9646924 50.0666134,19.9637225 50.0664867,19.9629758 50.066371,19.9613965 50.0661396)",28769125,,tram
"LINESTRING (19.9759479 50.0660073,19.9760787 50.0649126,19.976061 50.063848,19.9758218 50.0624738,19.9757329 50.062104,19.9751911 50.0609272,19.9747095 50.0598488)",28769128,,rail
"LINESTRING (16.8915204 52.4154227,16.8927048 52.4151976,16.8956112 52.4145511,16.8971763 52.414171,16.8975637 52.4140769,16.8993615 52.4136402,16.9007876 52.4133672,16.900904 52.4133421,16.9031683 52.4128525,16.9033256 52.4128185,16.9037348 52.4127301,16.9040924 52.4126528)",28803819,2 - 17 - 18,tram
"LINESTRING (23.1774796 53.142609,23.1750218 53.1434261)",28805193,,rail
"LINESTRING (23.1750218 53.1434261,23.1729131 53.1439428,23.1686216 53.1443546,23.1622701 53.143325,23.1578576 53.1419918)",28805194,,rail
"LINESTRING (23.1337728 53.1325281,23.1346772 53.1332831,23.1368058 53.13455,23.1371675 53.1347803,23.138125 53.1351774,23.137578 53.1345586,23.135069 53.1330401,23.1346224 53.1328679,23.1337728 53.1325281)",28805456,,rail
"LINESTRING (23.191014 53.2200457,23.1896664 53.2180884)",28805537,,rail
"LINESTRING (23.1366024 53.1345602,23.1365182 53.1345204,23.1358498 53.1341472)",28806231,,platform
"LINESTRING (19.9650202 50.0459214,19.9649111 50.0455042)",28816036,,rail
"LINESTRING (19.9649111 50.0455042,19.9648663 50.0449785,19.9649224 50.0443307,19.9651705 50.0434347,19.9654185 50.0429296)",28816037,,rail
"LINESTRING (19.9946065 50.0272534,19.9994851 50.0264825,20.0060649 50.0253896,20.0124936 50.0243695,20.0154467 50.0239305,20.0192752 50.0233024,20.023562 50.0226317,20.0276771 50.0219928,20.0292092 50.0217458,20.0315629 50.0213681,20.035623 50.0206804,20.040576 50.0198536,20.0434894 50.0193771,20.0469718 50.0187997,20.050916 50.0182003)",28816887,,rail
"LINESTRING (23.4930966 53.4011553,23.492038 53.4010231,23.4878488 53.4004693,23.4841412 53.4004947,23.4823323 53.4005099,23.47972 53.4005386,23.4771943 53.4003437,23.4742485 53.3998089,23.4740222 53.399739,23.4666106 53.3973124,23.4649807 53.3964929,23.4623648 53.3945769,23.4576199 53.3885225,23.4546568 53.3864888,23.4514145 53.3850238,23.4398951 53.3831018,23.4356174 53.3823628,23.4207511 53.3800757,23.4106564 53.3781086,23.4008599 53.3751341,23.3882829 53.3705506,23.3869007 53.370025,23.3756423 53.3642733)",28817678,,rail
"LINESTRING (16.9314484 52.4352267,16.9312853 52.4351744,16.9311911 52.4350175,16.9312426 52.4348919,16.9314228 52.4347768,16.9315275 52.4347656,16.9319121 52.4347245,16.9321352 52.4347768,16.9323927 52.4349024,16.9326502 52.4350698,16.9328047 52.4351326)",28835071,,tram
"LINESTRING (19.9840338 50.0630637,19.9835109 50.0628094)",28838558,,tram
"LINESTRING (19.9835109 50.0628094,19.9828126 50.0624651)",28838559,,tram
"LINESTRING (14.5492303 53.4181349,14.5489213 53.4179609,14.5484492 53.4175415,14.5454787 53.4151263,14.5443577 53.4140298)",28841757,,rail
"LINESTRING (14.5522538 53.4197907,14.5511701 53.4193881,14.5508267 53.4192142,14.5487668 53.4181195,14.5479023 53.4175594,14.5451831 53.4151659,14.5443577 53.4140298)",28841793,,rail
"LINESTRING (14.5443577 53.4140298,14.5450729 53.4152254,14.547973 53.4177708,14.5486037 53.4181604,14.5506293 53.4192039,14.5510756 53.4194188,14.5522538 53.4197907)",28841799,,rail
"LINESTRING (14.5522538 53.4197907,14.5510241 53.4194546,14.5505778 53.4192346,14.5485608 53.4181809,14.5480023 53.4179082,14.5468406 53.4172042,14.5449061 53.415261,14.5443577 53.4140298)",28841802,,rail
"LINESTRING (20.0179612 50.0735385,20.017664 50.0734631,20.0174431 50.0733734,20.017179 50.0732042)",28860730,,tram
"LINESTRING (20.0175965 50.0738643,20.0173968 50.0736902,20.0172003 50.0735971,20.0168812 50.0735148)",28860731,,tram
"LINESTRING (14.5213141 53.4439442,14.5219495 53.4433078)",28899128,,rail
"LINESTRING (14.5213682 53.4439593,14.5219895 53.4433266,14.5231076 53.4421273,14.5233637 53.4416988,14.5234584 53.4412976,14.5235391 53.4409214,14.5236664 53.4402797)",28899129,,rail
"LINESTRING (14.5217656 53.4468888,14.5212624 53.4463865,14.5208978 53.4455295,14.5208613 53.44467,14.5213141 53.4439442)",28899132,,rail
"LINESTRING (14.5238896 53.4483227,14.5250569 53.4486703,14.5300608 53.4504542,14.5304127 53.4505667)",28899165,,rail
"LINESTRING (14.5304127 53.4505667,14.5308076 53.4506894)",28899170,,rail
"LINESTRING (14.5231324 53.4479679,14.5226939 53.4476527,14.5217656 53.4468888)",28899171,,rail
"LINESTRING (14.5231772 53.4479343,14.5228081 53.4476685,14.5218125 53.4468608)",28899173,,rail
"LINESTRING (14.5238448 53.4483563,14.5231324 53.4479679)",28899174,,rail
"LINESTRING (14.5218125 53.4468608,14.5213277 53.4463723,14.5209636 53.4455222,14.5209395 53.4446704,14.5213682 53.4439593)",28899176,,rail
"LINESTRING (14.5308076 53.4506894,14.5316315 53.4509347,14.5346442 53.4512721,14.5375195 53.4509705,14.5406541 53.4500795,14.5439691 53.4495863)",28899187,,rail
"LINESTRING (14.5439577 53.4496259,14.5406708 53.4501219,14.5375689 53.4510132,14.5346507 53.4513199,14.5316124 53.4509734,14.5307891 53.4507238)",28899198,,rail
"LINESTRING (14.5439691 53.4495863,14.547184 53.4491406,14.5475092 53.4491326)",28899209,,rail
"LINESTRING (14.5931024 53.3912166,14.5939007 53.3913497,14.5948214 53.3914356,14.5955658 53.3914571,14.5966215 53.391882,14.6003637 53.3935198)",28922708,,rail
"LINESTRING (14.6017419 53.3950506,14.6013164 53.3941187,14.6011619 53.393658,14.6012649 53.3932486,14.6015739 53.392747,14.6037969 53.391882)",28922714,,rail
"LINESTRING (16.9134916 52.4105625,16.9133476 52.4106009,16.9129401 52.4106998,16.9113641 52.4110825,16.9098428 52.4114081,16.9095205 52.4114771,16.9068164 52.4120639,16.9066133 52.4121078,16.9064483 52.4121434,16.9057295 52.4122989,16.905361 52.4123785,16.9051922 52.412415,16.9046986 52.4125217,16.9044344 52.4125788,16.9042886 52.4126103,16.9040924 52.4126528)",28944441,17 - 18,tram
"LINESTRING (20.7659403 52.5839117,20.7644661 52.5844285,20.762492 52.5848457,20.7592304 52.5847935,20.7507332 52.5833855,20.7245548 52.5772312,20.7224091 52.5765531,20.720435 52.5760837,20.7187183 52.575875,20.6996639 52.5757707,20.6871326 52.5756142,20.684901 52.5757185,20.6770905 52.5772312,20.6752022 52.5775441,20.6709965 52.5775441,20.6686532 52.5775396,20.6640359 52.5774905,20.6598347 52.5774435,20.6516393 52.5771979,20.6500226 52.5770382,20.6430157 52.5763445,20.6354626 52.576188,20.6305372 52.576334)",28952523,,rail
"LINESTRING (20.7663927 52.583752,20.7659403 52.5839117)",28952524,,rail
"LINESTRING (20.0496215 51.5287758,20.0535272 51.52647,20.0567887 51.5255088,20.0598786 51.5250816,20.0712083 51.5236932,20.1043389 51.5197412,20.1081155 51.5192071,20.1112054 51.5185662,20.1160119 51.5170707,20.1209901 51.5153615,20.1302598 51.5120498,20.1340364 51.5103404,20.1369546 51.508631,20.1393579 51.5068147,20.1412461 51.5049982,20.1426194 51.502968,20.1439927 51.5001897,20.1522325 51.4798816,20.1530908 51.478171,20.154979 51.4765673,20.157554 51.4749635,20.1603005 51.4737874,20.1637338 51.472825,20.1664804 51.4723973,20.1707719 51.4722904,20.1754068 51.472932,20.2227853 51.4782779,20.2463029 51.4810576,20.2540277 51.481699,20.2801891 51.4827918)",28952583,,rail
"LINESTRING (16.7115017 53.1576417,16.707984 53.1577862,16.7057674 53.157873,16.7034543 53.1579019,16.7021533 53.1576995,16.7014305 53.1573527,16.7008522 53.1569769,16.7002239 53.1563749,16.6999435 53.1555418,16.6998499 53.1548928,16.6999301 53.1540997,16.6999875 53.1536227,16.7000126 53.1534144,16.7001107 53.1529507,16.7002678 53.1523664,16.7005506 53.1515748,16.7006449 53.150934,16.700802 53.1503497,16.7010386 53.1496373,16.7012105 53.1487287,16.7012676 53.1482825,16.7013048 53.1479936,16.7014126 53.1474982,16.7020003 53.1449105,16.7020003 53.1449105,16.7020062 53.1448745,16.7021218 53.1441863,16.7023417 53.1433381,16.7024989 53.1426219,16.7026245 53.1420565,16.702704 53.1414342)",29028161,,rail
"LINESTRING (14.6616631 53.3897723,14.661949 53.3897776,14.662149 53.3897752,14.6624922 53.3897712,14.664621 53.3897976,14.6663977 53.3900331,14.6703116 53.3904579,14.6720797 53.3908981,14.6721645 53.3909249,14.6723715 53.3909902,14.673041 53.3912564,14.6736418 53.3915277,14.6741225 53.3917324)",29070477,,rail
"LINESTRING (21.0628538 52.1252438,21.0633538 52.1252352,21.0637002 52.1252024,21.0643556 52.125114,21.0647209 52.1250915,21.0651904 52.125075,21.0671733 52.1250257,21.0674653 52.1250318,21.0677297 52.1250565,21.0686989 52.1252065,21.0690519 52.1252661,21.0693316 52.1252874,21.0699533 52.1252856)",29071042,,rail
"LINESTRING (21.0528336 52.1274385,21.0535262 52.1271487,21.0537839 52.1270704,21.0541306 52.1269847,21.0543956 52.1269453,21.0547181 52.1269155,21.0561491 52.1268102,21.0572471 52.1267321,21.0573465 52.1267198,21.0615295 52.1264333,21.0619436 52.1263751,21.0623319 52.1262585,21.0630742 52.125998,21.0632983 52.1259036,21.0635744 52.1258401,21.0638764 52.125803,21.0642305 52.1257981,21.0659184 52.1258348)",29071043,,rail
"LINESTRING (21.0646545 52.1257565,21.0659184 52.1258348,21.0671741 52.1258994,21.0675933 52.1259425)",29071044,,rail
"LINESTRING (21.0557388 52.1260345,21.0560037 52.1258719,21.0562319 52.1256764,21.0563699 52.1255951,21.05657 52.1255242,21.0568123 52.1254706,21.0571786 52.1254274,21.0576209 52.1254031,21.0607548 52.1252802,21.0615485 52.1252473,21.0621898 52.1252333,21.0628538 52.1252438,21.0672066 52.1253588,21.0681487 52.1253588,21.0699533 52.1252856,21.0725185 52.1251776)",29071045,Tor doświadczalny,rail
"LINESTRING (21.0646545 52.1257565,21.0634986 52.125725,21.0628608 52.1257312,21.0622838 52.125753,21.06114 52.1258338,21.0572204 52.1261196)",29071046,,rail
"LINESTRING (21.0630742 52.125998,21.0628453 52.1261023,21.0627046 52.1262103,21.0622747 52.1266566,21.0621246 52.1267699,21.0619182 52.1268678,21.0616556 52.126934,21.0614492 52.1269571,21.0573463 52.1272435,21.0570825 52.1272565,21.0569089 52.1272335,21.0566791 52.1271673,21.0564774 52.1270809,21.0561491 52.1268102,21.0559709 52.1266547,21.0558864 52.1265597,21.0558395 52.1264503,21.0558255 52.1263092,21.0558442 52.126194,21.0559193 52.1260644,21.0560506 52.1259348,21.0562711 52.1258081)",29071048,,rail
"LINESTRING (16.9127629 52.4068877,16.9130461 52.4074846,16.913295 52.4082753,16.9138872 52.4101026)",29077365,,rail
"LINESTRING (16.9130329 52.4069425,16.9135439 52.4082334,16.9141533 52.4100659)",29077368,,rail
"LINESTRING (16.9148053 52.4101764,16.9146052 52.409464,16.9142239 52.4081064,16.913877 52.4069936,16.9131888 52.4047856,16.9122188 52.4018213,16.9118121 52.4004874,16.9109175 52.398572,16.9092306 52.3961915,16.9083171 52.3938226,16.9070897 52.3908632,16.9070039 52.390397,16.9069092 52.3886425,16.9067207 52.3865154,16.9065318 52.3854834,16.9058758 52.3836099,16.9044453 52.3808728)",29077376,,rail
"LINESTRING (16.7484334 52.5152492,16.7450918 52.5164031,16.7438052 52.5166491,16.7422246 52.5168728,16.7391735 52.5170964,16.7289177 52.517499,16.7193235 52.5179687,16.71267 52.5182371,16.7098457 52.5183936,16.708573 52.5184104,16.7066293 52.518361,16.7046774 52.5182175,16.7029696 52.5180641,16.6986163 52.5177003,16.6963042 52.5174929,16.6938148 52.5172765,16.6904816 52.5169821,16.6882913 52.5167822,16.6866607 52.5166452,16.6820366 52.5162379,16.6771935 52.5158011,16.6750153 52.5156197,16.6738289 52.5155679,16.6723078 52.5155827,16.6703913 52.5155975,16.6682071 52.5156123,16.6657124 52.5156493,16.6637744 52.5156961,16.6625365 52.5157307)",29083840,,rail
"LINESTRING (21.0387106 52.0889673,21.0374467 52.0887973,21.0365 52.0886063,21.0356494 52.0883843,21.0328793 52.0875263,21.0294945 52.0865321,21.0281726 52.0861074,21.0250941 52.0851382,21.0246186 52.0849928,21.0235676 52.0847403,21.0227774 52.0844975)",29098330,,rail
"LINESTRING (21.0235676 52.0847403,21.0250138 52.0852162,21.028159 52.0862068,21.0294945 52.0865321)",29098332,,rail
"LINESTRING (21.0447367 52.0896273,21.0419028 52.0894098,21.0412826 52.0894048,21.0409604 52.0894395,21.0405577 52.0895335,21.0398951 52.0897629,21.0380063 52.0906021)",29098334,,rail
